51011,PLASIL® ENZIMATICO,SANOFI AVENTIS DE COLOMBIA S.A.,INVIMA 2019M-005787-R2,10/16/1996,04/05/2024,Vigente,1981015,2,20,CAJA EN PVP POR 20 GRAGEAS EN BLISTER PVC/PVDC/ALUMINIO,Activo,10/25/2007,N/A,No,U,A09AA02,MULTIENZIMAS (LIPASA PROTEASA ETC.),ORAL,A,BROMELINA,U FIP,35000,GRAGEA,TABLETA CUBIERTA (GRAGEA),SANOFI-AVENTIS DE MEXICO S.A. DE C.V.,FABRICANTE,IMPORTAR Y VENDER
51012,SUPRIBAC® F SUSPENSIÓN,BIOQUIFAR PHARMACEUTICA S.A.,INVIMA 2020M-0002836-R2,10/17/2003,02/12/2025,Vigente,19939728,2,1,CAJA DE CARTULINA CON FRASCO PET ÁMBAR CON TAPA DE PP  X 120 ML,Activo,11/10/2006,N/A,No,U,J01EE01,SULFAMETOXAZOL Y TRIMETOPRIM,ORAL,E,SULFAMETOXAZOL,g,8,100 ML,SUSPENSION ORAL,GONHER FARMACEUTICA LTDA PLANTA II,FABRICANTE,FABRICAR Y VENDER
51013,AZITROMICINA 500MG.,TECNOQUIMICAS S.A.,INVIMA 2017M-005294-R2,08/15/1996,04/21/2022,Vigente,6411,3,20,CAJA POR 20 TABLETAS EN BLISTER PVC / ALUMINIO,Activo,01/29/2007,N/A,No,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO. EQUIVALENTE A AZITROMICINA BASE,mg,500,TABLETA CUBIERTA,TABLETA CUBIERTA CON PELICULA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,FABRICAR Y VENDER
51014,HEMLIBRA® 30 MG/ML SOLUCION INYECTABLE,F.HOFFMANN- LA ROCHE,INVIMA 2019MBT-0019061,06/04/2019,06/18/2024,Vigente,20152900,1,1,CAJA POR 1 VIAL DE VIDRIO QUE CONTIENE 1 ML DE SOLUCIÓN INYECTABLE EQUIVALENTE A 30 MG DE EMICIZUMAB,Activo,03/21/2019,N/A,No,U,B02BX06,EMICIZUMAB,SUBCUTANEA,A,EMICIZUMAB,mg,30,ML,SOLUCION INYECTABLE,PRODUCTOS ROCHE S.A.,IMPORTADOR,IMPORTAR Y VENDER
51015,ALBÚMINA HUMANA 20% BIOTEST,BIOTEST PHARMA GMBH,INVIMA 2016M-14354-R2,01/01/1999,02/10/2021,Vigente,19907095,1,1,FRASCO DE VIDRIO POR 50 ML.,Activo,11/10/2006,N/A,No,U,B05AA01,ALBUMINA,INTRAVENOSA,A,PROTEINA DE PLASMA HUMANO DE LA CUAL LA ALBÚMINA ES MÍNIMO 96%,g,10,CADA VIAL 50 ML.,SOLUCION INYECTABLE,AMAREY NOVA MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
51016,BROMURO DE VECURONIO 10MG/VIAL,PROCAPS S.A.,INVIMA 2019M-0015293-R1,09/26/2014,12/17/2024,Vigente,20071601,4,100,CAJA X 100 FRASCOS VIALES DE VIDRIO TRANSPARENTE TIPO I. TAPÓN DE GOMA (BROMOBUTILO) GRIS. FLIP OFF Y SELLO DE ALUMINIO.,Activo,09/08/2014,N/A,No,U,M03AC03,VECURONIO,INTRAVENOSA,A,BROMURO DE VECURONIO,mg,10,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,GLAND PHARMA LIMITED,FABRICANTE,IMPORTAR Y VENDER
51017,VIMAX® 50 MG TABLETAS RECUBIERTAS,LABORATORIOS SIEGFRIED S.A.S,INVIMA 2018M-0013095-R1,04/20/2012,07/26/2023,Vigente,20036247,12,48,CAJA PLEGADIZA POR 48 TABLETAS RECUBIERTAS EN BLÍSTER PVC/ALUMINIO CON FILTRO UV,Activo,03/12/2019,N/A,No,U,G04BE03,SILDENAFIL,ORAL,A,SILDENAFIL CITRATO EQUIVALENTE A SILDENAFIL BASE,mg,50,TABLETA RECUBIERTA,TABLETA CUBIERTA (GRAGEA),ROEMMER S.A.I.C.F,FABRICANTE,IMPORTAR Y VENDER
51018,MIDAZOLAM 5MG/5ML,LABORATORIOS SANDERSON S.A.,INVIMA 2017M-0005995-R1,07/05/2006,06/20/2022,Vigente,19964024,2,50,CAJA POR 10 AMPOLLAS. AMPOLLA DE VIDRIO COLOR AMBAR TIPO I. POR 5 ML.,Activo,02/02/2007,N/A,No,ml,N05CD08,MIDAZOLAM,INTRAMUSCULAR,A,MIDAZOLAM CLORHIDRATO EQUIVALENTE A 5 MG DE MIDAZOLAM,mg,5,5ML,SOLUCION INYECTABLE,FRESENIUS KABI COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
51019,OXIGENO MEDICINAL.,OXIGENOS DEL LLANO S.A.S.,INVIMA 2016M-0017107,06/20/2016,07/05/2021,Vigente,20104517,33,1,OXIGENO GASEOSO MEDICINAL: CILINDROS DE ACERO CON CAPACIDAD DE 9.0M3,Activo,06/16/2016,N/A,No,U,V03AN01,OXIGENO,INHALACION,D,OXIGENO V/V,%,99,CILINDRO,GAS,OXISALUD S.A.S.,FABRICANTE,FABRICAR Y VENDER
51020,EXELON® CAPSULAS 1.5 MG,NOVARTIS PHARMA AG,INVIMA 2010M-0010651,03/31/2010,04/22/2020,Vigente,20008023,1,14,CAJA POR 14 CAPSULAS DURAS EN FRASCO DE POLIETILENO DE ALTA DENSIDAD SELLADO CON UNA ME,Inactivo,08/26/2009,09/07/2018,No,U,N06DA03,RIVASTIGMINA,ORAL,A,RIVASTIGMINA HIDRÓGENO TARTRATO EQUIVALENTE A RIVASTIGMINA BASE,mg,1.5,CADA CAPSULA DURA,CAPSULA DURA,NOVARTIS FARMACÉUTICA S.A.,FABRICANTE,IMPORTAR Y VENDER
51021,CARDIOCAP ® 40,LABORATORIOS LEGRAND S.A.,INVIMA 2013M-0014207,05/08/2013,09/06/2023,Vigente,20052583,3,28,CAJA POR 28 CAPSULAS EN BLISTER PVC/PVDC - SACHET,Activo,11/19/2012,N/A,No,U,C09CA07,TELMISARTAN,ORAL,A,TELMISARTAN POLVO GRANULADO DC AL 12.5% 328 MG EQUIVALENTE A TELMISARTAN,mg,40,CAPSULA DURA,CAPSULA DURA,LABORATORIOS LEGRAND S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
51022,TEGRETOL RETARD DE 200 MG,NOVARTIS PHARMA AG,INVIMA 2018M-011160-R2,07/10/1998,02/21/2024,Vigente,227376,1,6,MUESTRA MEDICA: CAJA CON 6 TABLETAS EN BLISTER PVDC: ALUMINIO/PVC/PE/PVDC,Activo,11/10/2006,N/A,Si,U,N03AF01,CARBAMAZEPINA,ORAL,A,CARBAMAZEPINA,mg,200,TABLETA,TABLETA CUBIERTA (GRAGEA),NOVARTIS PHARMA STEIN A.G.,FABRICANTE,IMPORTAR Y VENDER
51023,NOXPIRIN® QUICKGELS,LABORATORIOS SIEGFRIED S.A.S,INVIMA 2016M-0017025,04/27/2016,05/12/2021,Vigente,20102488,5,100,CAJA PLEGADIZA DISPENSADORA CON 25 BLISTER FOIL ALUMINIO / PVDC POR 4 CAPSULAS BLANDAS C/U,Activo,06/10/2016,N/A,No,U,R01BA53,FENILEFRINA COMBINACIONES,ORAL,A,CETIRIZINA DICLORHIDRATO,mg,5,CAPSULA BLANDA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
51024,DEMULIN® ER 0.4,LABORATORIOS LEGRAND S.A.,INVIMA 2010M-0010681,04/14/2010,04/29/2020,Vigente,20011017,10,5,USO INSTITUCIONAL: CAJA X 5 CAPSULAS EN BLISTER PVC / PVDC - ALUMINIO POR 5 CAPULAS CADA UNO,Inactivo,06/06/2017,12/21/2017,No,U,G04CA02,TAMSULOSINA,ORAL,A,CLORHIDRATO DE TAMSULOSINA,mg,0.4,CAPSULA DE LIBERACION PROLONGADA,CAPSULA DE LIBERACION PROLONGADA,LABORATORIOS LEGRAND S.A.,IMPORTADOR,IMPORTAR Y VENDER
51025,EPIBALIN 75 MG CÁPSULAS,MSN LABORATORIES PRIVATE LIMITED,INVIMA 2016M-0016867,02/25/2016,03/11/2021,Vigente,20093155,5,10,CAJA X 1 BLISTER ALU-PVC/PVDC TRANSPARENTE X10 CAPSULAS CADA UNO,Activo,10/21/2015,N/A,Si,U,N03AX16,PREGABALINA,ORAL,A,PREGABALINA,mg,75,CAPSULAS,CAPSULA DURA,MSN LABS AMERICAS S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
51026,DRUGTECH IPRAN 10MG,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2015M-0004331_R1,04/13/2005,11/25/2020,Vigente,19949930,22,15,CAJA POR 15 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO-ALUMINIO MÁS PAPEL ALUMINIO,Activo,10/23/2015,N/A,No,U,N06AB10,ESCITALOPRAM,ORAL,A,OXALATO ESCITALOPRAM EQUIVALENTE A ESCITALOPRAM BASE,mg,10,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIOS SYNTHESIS S.A.S.,FABRICANTE,FABRICAR Y VENDER
51027,SINACEPT® 60 TABLETAS RECUBIERTAS,HETERO LABS LIMITED,INVIMA 2020M-0019563,02/04/2020,02/21/2025,Vigente,20144157,1,42,1C1020221001100 - CAJA PLEGADIZA POR 3 BLÍSTER EN PVC CLARO/ACLAR - ALU POR 14 TABLETAS RECUBIERTAS,Activo,09/13/2018,N/A,No,U,H05BX01,CINACALCET,ORAL,A,CINACALCET CLORHIDRATO EQUIVALENTE CINACALCET,mg,60,TABLETA RECUBIERTA,TABLETA RECUBIERTA,SEVEN PHARMA COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
51028,FENALGEX,TECNOQUIMICAS S.A.,INVIMA 2017M-0017664,04/18/2017,05/04/2022,Vigente,20103181,3,15,CAJA POR 15 TABLETAS EN BLISTER PVC/PVDC/ALU POR 5 TABLETAS CADA UNO,Activo,03/30/2017,N/A,No,U,N02BE71,PARACETAMOL. COMBINACIONES CON PSICOLECTICOS,ORAL,A,HIDROCODONA BITARTRATO DISESQUIHIDRATO EQUIVALENTE A HIDROCODONA BITARTRATO,mg,5,SIN DATO,TABLETA,GRANULES INDIA LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
51029,AMPICILINA + SULBACTAM 1.5 G POLVO PARA SOLUCIÓN INYECTABLE,PROCAPS S.A.,INVIMA 2018M-0008484-R1,09/30/2008,08/08/2023,Vigente,19991053,3,10,CAJA X 10 VIALES DE VIDRIO TIPO I TRANSPARENTE CON 1. 5 G. DE AMPICILINA + SULBACTAM EN FORMA DE POLVO PARA RECONSTITUIR,Activo,06/25/2008,N/A,No,U,J01CR01,AMPICILINA E INHIBIDOR ENZIMATICO,INTRAVENOSA,A,SULBACTAM SÓDICO ESTÉRIL EQUIVALENTE A SULBACTAM BASE,g,0.5,VIAL,POLVO PARA SOLUCIÓN INYECTABLE,VITROFARMA S.A.,FABRICANTE,FABRICAR Y VENDER
51030,ROSUVITAE® 20 MG TABLETAS RECUBIERTAS,GALENICUM HEALTH COLOMBIA S.A.S.,INVIMA 2019M-0019311,09/18/2019,02/07/2025,Vigente,20147254,6,56,MUESTRA MÉDICA: 1R1001251006104 - CAJA CON BLÍSTER OPA/ALU/PVC/ALUMINIO POR 56 TABLETAS RECUBIERTAS,Activo,02/12/2019,N/A,Si,U,C10AA07,ROSUVASTATINA,ORAL,A,ROSUVASTATINA (COMO ROSUVASTATINA CÁLCICA),mg,20,TABLETA RECUBIERTA,TABLETA RECUBIERTA,GALENICUM HEALTH COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
51031,ILANA® CREMA VAGINAL,PROCAPS S.A.,INVIMA 2016M-005249-R2,01/01/1999,12/22/2021,Vigente,1983915,2,10,CAJA PLEGADIZA CON UN TUBO COLAPSIBLE DE ALUMINO CON TAPA PLASTICA POR 10 G. + 1 OVULO EN EMPAQUE TIPO BLISTER ALUMINIO /PVDC,Inactivo,09/09/2010,11/21/2016,No,g,G01AF07,ISOCONAZOL,VAGINAL,D,ISOCONAZOL NITRATO,g,1,100 G DE CREMA,CREMA VAGINAL,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
51032,DEPOTRIM INYECTABLE,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2018M-0009075-R1,01/14/2009,11/23/2023,Vigente,19997397,9,1,MUESTRA MÉDICA: CAJA CON 1 AMPOLLA DE VIDRIO INCOLORO TIPO I POR 3 ML. EN BLÍSTER DE PVC INCOLORO/PAPEL TERMOSELLABLE Y CON JERINGA DESECHABLE DE 3 ML,Activo,06/15/2019,N/A,Si,U,G03AC06,MEDROXIPROGESTERONA,INTRAMUSCULAR,A,MEDROXIPROGESTERONA ACETATO MICRONIZADO ESTERIL,mg,150,AMPOLLETA POR 3ML,SUSPENSION INYECTABLE,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
51033,DROSPERA® 20,EXELTIS S.A.S.,INVIMA 2016M-0016961,04/06/2016,04/22/2021,Vigente,20077141,33,30,MUESTRA MÉDICA: CAJA POR 1 BLISTER DE PVC-PVDC-ALUMINIO CON 30 TABLETAS CADA BLÍSTER CON PORTA BLÍSTER.,Activo,03/11/2019,N/A,Si,U,G03AA12,DROSPIRENONA Y ESTROGENO,ORAL,A,ETINILESTRADIOL MICRONIZADO,mg,0.02,TABLETA RECUBIERTA CON PELÍCULA,TABLETA CUBIERTA CON PELICULA,LABORATORIOS LEON FARMA S.A.,FABRICANTE,IMPORTAR Y VENDER
51034,NEOLYTE ® SALES DE REHIDRACION ORAL,BCN MEDICAL S.A.,INVIMA 2019M-0013983-R1,01/31/2013,12/18/2024,Vigente,20045823,13,10,CAJA X 10 SACHETS EN (PET / ALU /PE) CON 20.681 G C/U. SABOR FRESA,Activo,07/11/2014,N/A,No,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,E,CLORURO DE POTASIO,g,1.5,SACHET,POLVO PARA RECONSTITUIR A SOLUCION ORAL,BCN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
51035,DERMA Q CREMA TOPICA,GALENO QUIMICA S.A.,INVIMA 2016M-0011599-R1,11/19/2010,11/15/2021,Vigente,20018316,3,40,CAJA POR UN TUBO COLAPSIBLE BLANCO DE MDPE/AL FOIL POR 40 G.,Activo,05/26/2010,N/A,No,g,D07XC03,MOMETASONE,TOPICA (EXTERNA),D,MOMETASONA FUROATO,g,0.1,100 G DE CREMA,CREMA TOPICA,PHARMETIQUE S.A,FABRICANTE,FABRICAR Y VENDER
51036,NORAVER® NF NOCHE,TECNOQUIMICAS S.A.,INVIMA 2019M-0019486,12/04/2019,12/27/2024,Vigente,20120374,19,35,2D1018131000117 CAJA PLEGADIZA POR 35 SOBRES LAMINADOS (BOPP + ALUMINIO + RESINA DE SELLE) POR 15 GRAMOS CADA UNO,Activo,10/30/2019,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIFENHIDRAMINA CLORHIDRATO,mg,25,SIN DATO,GRANULOS,TECNOQUIMICAS S.A,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
51037,ALGINACID® SUSPENSION,LABQUIFAR LTDA.,INVIMA 2015M-0011294-R1,09/07/2010,12/21/2020,Vigente,20016210,2,360,FRASCO PLÁSTICO PEAD BLANCO POR 360 ML.,Activo,05/14/2010,N/A,No,ml,A02AB01,HIDROXIDO DE ALUMINIO,ORAL,B,CARBONATO DE MAGNESIO,g,2.39,100 ML SUSPENSION,SUSPENSION ORAL,SERVICIO TECNICO GONHER FARMACEUTICA LTDA.,FABRICANTE,FABRICAR Y VENDER
51038,BROSTERIL X 20 MG TABLETAS,LABORATORIOS MINTLAB S.A.S,INVIMA 2019M-0019073,06/11/2019,06/28/2024,Vigente,20152026,6,250,1R1001251007103 GENÉRICO: CAJA PLEGADIZA POR 250 TABLETAS EN BLÍSTER PVC/PVDC BLANCO/ALUMINIO POR 10 TABLETAS CADA BLÍSTER.,Activo,10/26/2019,N/A,No,U,C10AA07,ROSUVASTATINA,ORAL,A,ROSUVASTATINA CALCICA EQUIV A ROSUVASTATINA BASE 20 MG,mg,20.84,CADA TABLETA RECUBIERTA CONTIENE,TABLETA CUBIERTA CON PELICULA,LABORATORIOS ECAR S.A.,FABRICANTE,FABRICAR Y VENDER
51039,NEOLYTE ® SALES DE REHIDRACION ORAL,BCN MEDICAL S.A.,INVIMA 2019M-0013983-R1,01/31/2013,12/18/2024,Vigente,20045823,26,20,CAJA X 20 SACHETS EN (PET / ALU /PE) CON 20.681 G C/U. SABOR MANDARINA,Activo,07/11/2014,N/A,No,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,E,CITRATO DE SODIO DIHIDRATO,g,2.9,SACHET,POLVO PARA RECONSTITUIR A SOLUCION ORAL,BCN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
51040,FASLODEX ® 250 MG/5ML,ASTRAZENECA COLOMBIA S.A.S,INVIMA 2016M-0004795-R1,09/26/2005,09/26/2021,Vigente,19955642,3,2,CAJA POR DOS JERINGAS PRELLENADAS DE 5 ML,Activo,11/24/2010,N/A,No,U,L02BA03,FLUVESTRANT,INTRAMUSCULAR,A,FULVESTRANT,mg,250,CADA JERINGA PRELLENADA POR 5 ML,SOLUCION INYECTABLE,ASTRAZENECA COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
51041,NEUPRO® 6 MG/24 H,UCB PHARMA S.A.,INVIMA 2016M-0012101-R1,04/27/2011,11/18/2021,Vigente,20019919,4,18,CAJA POR 28 PARCHES EN SOBRES DE PAPEL/LDPE/ALUMINIO/COPOLIMERO DE ETILENO,Activo,08/06/2010,N/A,No,U,N04BC09,ROTIGOTINA,TRANSDERMAL,A,ROTIGOTINA,mg,13.5,PARCHE TRANSDERMICO DE 30 CM2,SISTEMAS DE LIBERACION,LABORATORIOS BIOPAS S.A,IMPORTADOR,IMPORTAR Y VENDER
51042,MIGRINON ® SOLUCION ORAL,GENFAR S.A.,INVIMA 2018M-0013102-R1,04/20/2012,06/12/2023,Vigente,20037150,2,1,CAJA PLEGADIZA CON FRASCO DE VIDRIO ÁMBAR X 30 ML. TAPA DIN 18 MM DE SEGURIDAD. CON GOTERO AIREADOR DIN 18 BLANCO CON LINNER DARAFORM AZUL .,Activo,05/16/2014,N/A,No,U,N02BB02,METAMIZOL SODIO,ORAL,C,CAFEINA ANHIDRA,mg,30,1 ML. DE SOLUCIÓN,SOLUCION ORAL,SANOFI-AVENTIS DE COLOMBIA S.A.,FABRICANTE,FABRICAR Y VENDER
51043,LIDOCAINA AL 2%,PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A.,INVIMA 2016 M-004009 R4,01/01/1999,02/10/2021,Vigente,37786,14,20,CAJA DE CARTON POR 20 UNIDADES: 2 BLISTER POR 10 CARPULES DE POLIPROPILENO POR 1.8 ML CADA UNO. CON AGRAFE DE ALUMINIO Y PISTON,Activo,07/01/2010,N/A,No,U,N01BB02,LIDOCAINA,INFILTRATIVA - LOCAL,A,LIDOCAINA CLORHIDRATO,mg,36,CARPUL POR 1.8 ML,SOLUCION INYECTABLE,PRODUCTORA Y COMERCIALIZADORA ODONTOLOGICA NEW STETIC S.A.,FABRICANTE,FABRICAR Y VENDER
51044,MINOXITEN®,SUIPHAR INTERNATIONAL S.A.S.,INVIMA 2015M-0016075,07/21/2015,08/05/2020,Vigente,20084909,4,60,CAJA PLEGADIZA X 60 TABLETAS EN BLISTER PVC AMBAR - ALUMINIO.,Activo,04/27/2015,N/A,No,U,C02DC01,MINOXIDIL,ORAL,A,MINOXIDIL,mg,10,TABLETA,TABLETA,COLOMPACK S.A.,FABRICANTE,FABRICAR Y VENDER
51045,GLUCOPHAGE ® XR 750 MG,MERCK S.A.,INVIMA 2019M-0007922-R1,04/02/2008,03/29/2024,Vigente,19983328,1,10,CAJA POR 10 TABLETAS DE LIBERACION PROLONGADA EN BLISTER PVC/ALU.,Activo,01/21/2008,N/A,No,U,A10BA02,METFORMINA,ORAL,A,METFORMINA CLORHIDRATO,mg,750,TABLETA,TABLETA DE LIBERACION PROLONGADA,MERCK S.A.,IMPORTADOR,IMPORTAR Y VENDER
51046,APROVASC®150MG/10MG,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2019M-0013007-R1,03/21/2012,11/28/2024,Vigente,20043400,1,14,ESTUCHE X 14 TABLETAS RECUBIERTAS (COMPRIMIDOS RECUBIERTOS) EN BLISTER PVC-PE-PVDC/AL,Activo,03/16/2012,N/A,No,U,C09DB05,IRBESARTAN Y AMLODIPINO,ORAL,A,IRBERSARTAN,mg,150,COMPRIMIDO RECUBIERTO,COMPRIMIDO,SANOFI AVENTIS DE MEXICO S.A,FABRICANTE,IMPORTAR Y VENDER
51047,LESEFER® 100 MG TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2017M-006832-R2,08/07/1997,11/28/2022,Vigente,52440,23,50,CAJA PLEGADIZA POR 50 TABLETAS RECUBIERTAS POR 5 BLÍSTER PVC INCOLORO TRANSPARENTE / ALUMINIO POR 10 TABLETAS RECUBIERTAS CADA BLÍSTER (EN LA DENOMINACIÓN GENÉRICA).,Activo,11/07/2017,N/A,No,U,N06AB06,SERTRALINA,ORAL,A,SERTRALINA CLORHIDRATO. EQUIVALENTE A SERTRALINA BASE,mg,100,CADA TABLETA RECUBIERTA CONTIENE,TABLETA CUBIERTA (GRAGEA),LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
