35020,GABADOX 150 MG,LABORATORIOS PISA S.A. DE C.V.,INVIMA 2019M-0018707,01/17/2019,02/25/2024,Vigente,20116682,2,28,CAJA PLEGADIZA DE CARTÓN CON BLISTER DE PVC/ALUMINIO POR 28 CÁPSULAS,Activo,08/23/2017,N/A,No,U,N03AX16,PREGABALINA,ORAL,A,PREGABALINA,mg,150,CÁPSULA DURA,CAPSULA DURA,LABORATORIOS PISA S.A. DE C.V.,FABRICANTE,IMPORTAR Y VENDER
35021,LEPRIT® ENZIMATICO GRAGEAS,GALENO QUIMICA S.A.,INVIMA 2017M-0012253-R1,06/03/2011,09/07/2022,Vigente,20027412,11,6,CAJA POR 6 GRAGEAS EN BLÍSTER DE ALUMINIO/PVDC TRANSPARENTE. CADA BLÍSTER CONTIENE 6 GRAGEAS,Activo,05/20/2019,N/A,No,U,A09AA02,MULTIENZIMAS (LIPASA PROTEASA ETC.),ORAL,A,PANCREATINA 4 NF (1*),mg,150,GRAGEA,TABLETA CUBIERTA (GRAGEA),MANUFACTURERA MUNDIAL FARMACEUTICA S.A.,FABRICANTE,FABRICAR Y VENDER
35022,DUOPRES ® 5 MG / 10 MG CÁPSULAS,FARMA DE COLOMBIA S.A.S.,INVIMA 2016M-0004526-R1,06/22/2005,03/11/2021,Vigente,19952682,3,24,CAJA POR 24 CAPSULAS EN FOIL ALUMINIO/ALUMINIO.,Activo,01/29/2007,N/A,No,U,C09BB02,ENALAPRIL Y LERCANIDIPINO,ORAL,A,BESILATO AMLODIPINO 6.944 MG EQUIVALENTE A AMLODIPINO,mg,5,CAPSULA DURA,CAPSULA DURA,BIOSINTETICA FARMACEUTICA LTDA.,FABRICANTE,IMPORTAR Y VENDER
35023,PALEXIS® RETARD 150 MG,GRUNENTHAL GMBH.,INVIMA 2018M-0014481-R1,08/08/2013,06/27/2023,Vigente,20049941,3,14,CAJA CON 14TABLETAS EN BLISTER DE PVC/PVDC/PAPEL/PET/ALU,Activo,09/14/2012,N/A,No,U,N02AX06,TAPENTADOL,ORAL,A,TAPENTADOL CLORHIDRATO 174.73 EQUIVALENTE A TAPENTADOL BASE,mg,150,TABLETA DE LIBERACION PROLONGADA,TABLETA DE LIBERACION PROLONGADA,FARMACEUTICI FORMENTI S.P.A.,FABRICANTE,IMPORTAR Y VENDER
35024,EXER 400 MG TABLETAS RECUBIERTAS,LABORATORIOS BUSSIÉ S.A.,INVIMA 2015M-0016631,11/30/2015,01/04/2021,Vigente,20091270,4,50,CAJA POR 50 TABLETAS EN BLISTER DE PVC/PVDC/ALUMINIO,Activo,06/25/2015,N/A,No,U,M01AE14,DEXIBUPROFENO,ORAL,A,DEXIBUPROFENO,mg,400,TABLETA RECUBIERTA,TABLETA CUBIERTA (GRAGEA),LABORATORIOS BUSSIÉ S.A.,FABRICANTE,FABRICAR Y VENDER
35025,DOBUTAMINA 250 MG/20 ML,COLMED LTDA,INVIMA 2018M-0007150-R1,07/05/2007,08/08/2023,Vigente,19973360,3,199,FRASCO AMPOLLA VIDRIO TIPO I. TRANSPARENTE. TAPON CAUCHO GRIS. AGRAFE DE ALUMINIO POR 20 ML. EN CAJA POR CINCO FRASCOS AMPOLLA,Activo,03/22/2007,N/A,No,ml,C01CA07,DOBUTAMINA,INTRAVENOSA,A,DOBUTAMINA CLORHIDRATO EQUIVALENTE A DOBUTAMINA BASE,mg,250,20 ML DE SOLUCIÓN INYECTABLE,SOLUCION INYECTABLE,PHARMAYECT S.A.,FABRICANTE,FABRICAR Y VENDER
35026,JALRA ®M 50 MG /500 MG,MERCK S.A.,INVIMA 2010M-0010748,05/03/2010,05/18/2020,Vigente,20011696,4,30,CAJA PLEGADIZA POR 30 TABLETAS RECUBIERTAS EN BLISTER PA/ALU/PVC.,Activo,04/06/2010,N/A,No,U,A10BD08,METFORMINA / VILDAGLIPTINA,ORAL,A,VILDAGLIPTINA,mg,50,TABLETA (COMPRIMIDO) RECUBIERTO,TABLETA RECUBIERTA,MERCK S.A.,IMPORTADOR,IMPORTAR Y VENDER
35027,GENTAMICINA 80 MG / 2 ML,CORPORACIÓN DE FOMENTO ASISTENCIAL DEL HOSPITAL UNIVERSITARIO SAN VICENTE DE PAUL - CORPAUL.,INVIMA 2015M-0003784-R1,09/14/2004,11/23/2020,Vigente,19945416,1,5,CAJA DE CARTON LISO POR 5 AMPOLLAS DE 2 ML EN POLIETILENO DE BAJA DENSIDAD (PEBD).,Activo,11/10/2006,N/A,No,U,J01GB03,GENTAMICINA,INTRAMUSCULAR,C,GENTAMICINA SULFATO USP EQUIVALENTE A GENTAMICINA BASE,mg,80,AMPOLLA DE 2ML,SOLUCION INYECTABLE,CORPORACION DE FOMENTO ASISTENCIAL DEL HOSPITAL UNIVERSITARIO SAN VICENTE DE PAUL - CORPAUL,FABRICANTE,FABRICAR Y VENDER
35028,METOPROLOL 100 MG,TECNOQUIMICAS S.A.,INVIMA 2016M-0003250-R1,04/12/2004,11/24/2021,Vigente,19943526,5,100,CAJA POR 100 TABLETAS,Inactivo,11/10/2006,05/19/2014,No,U,C07AB02,METOPROLOL,ORAL,A,METOPROLOL TARTRATO,mg,100,TABLETA,TABLETA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,FABRICAR Y VENDER
35029,AMLODIPINO MK 5 MG,TECNOQUIMICAS S.A.,INVIMA 2016M-000195-R2,04/17/1995,08/18/2021,Vigente,50503,2,500,CAJA X 500 TABLETAS EN BLISTER PVC-ALUMINIO,Inactivo,01/29/2007,05/03/2016,No,U,C08CA01,AMLODIPINO,ORAL,A,AMLODIPINO BESILATO EQUIVALENTE A AMLODIPINO BASE,mg,5,TABLETA,TABLETA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,FABRICAR Y VENDER
35030,SAL DE FRUTAS LUA PLUS,TECNOFAR TQ S.A.S,INVIMA 2018M-0013340-R1,07/05/2012,08/01/2023,Vigente,20025154,23,1,MUESTRA MEDICA: CAJA X 1 SOBRE DE ALUMINIO - ALUMINIO POR 6 G.,Activo,12/12/2013,N/A,No,U,A02AH99,ANTIACIDOS CON BICARBONATO DE SODIO,ORAL,A,BICARBONATO DE SODIO,mg,2830,SOBRE POR 6 G.,GRANULOS EFERVESCENTES,TECNOQUIMICAS S.A. (PLANTA JAMUNDI),FABRICANTE,FABRICAR Y VENDER
35031,ESOPRAX ® 40 CAPSULAS,LABORATORIOS LEGRAND S.A.,INVIMA 2019M-0002765-R2,09/17/2003,01/29/2025,Vigente,19940076,66,315,USO INSTITUCIONAL: CAJA X 315 CÁPSULAS EN BLISTER OPA/AL/PVC-ALUMINIO.,Activo,06/24/2015,N/A,No,U,A02BC05,ESOMEPRAZOL,ORAL,A,ESOMEPRAZOL MAGNÉSICO TRIHIDRATO MICROGRÁNULOS AL 22.5% EQUIVALENTE A ESOMEPRAZOL,mg,40,CÁPSULA,CAPSULA DURA,LABORATORIOS LEGRAND S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
35032,DIFLUCAN ® CÁPSULAS 150 MG,PFIZER S.A.S.,INVIMA 2016M-002999-R2,01/01/1999,06/23/2021,Vigente,52789,8,1,CAJA CON BLISTER (BLISTER DE PVC/PVDC/ALUMINIO) POR 1 CÁPSULA,Activo,09/26/2015,N/A,No,U,J02AC01,FLUCONAZOL,ORAL,A,FLUCONAZOL,mg,150,CÁPSULA,CAPSULA DURA,FAREVA AMBOISE,FABRICANTE,IMPORTAR Y VENDER
35033,NADOREX® TABLETAS,LABORATORIOS BEST S.A.,INVIMA 2019M-0008897-R1,12/05/2008,04/24/2024,Vigente,19977458,4,20,CAJA X 20 TABLETAS EN BLISTER PVC/ALUMINIO,Activo,08/14/2007,N/A,No,U,N02BE01,PARACETAMOL,ORAL,A,ACETAMINOFEN COMPRESION DIRECTA 90% (EQUIVALENTE A ACETAMINOFEN,mg,500,TABLETA,TABLETA,CLARIPACK S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
35034,ADVIL® MAX,PFIZER S.A.S.,INVIMA 2019M-0003510-R2,06/28/2004,12/12/2024,Vigente,19944048,8,8,FRASCO EN POLIETILENO DE ALTA DENSIDAD POR 8 CÁPSULAS,Activo,05/04/2007,N/A,No,U,M01AE01,IBUPROFENO,ORAL,A,IBUPROFENO,mg,400,CÁPSULA BLANDA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
35035,LUMBAL® TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2018M-0001294-R2,04/16/2002,05/10/2023,Vigente,19915081,32,2,MUESTRA MÉDICA: CAJA POR 2 TABLETAS EN BLÍSTER PVC/PE/PVDC INCOLORO/PAPEL ALUMINIO.,Activo,01/03/2020,N/A,Si,U,M01AE02,NAPROXENO,ORAL,A,NAPROXENO SODICO,mg,220,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S. SIGLA LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
35036,ESCITROLAM® 20 MG,HETERO LABS LIMITED UNIT V,INVIMA 2015M-0016680,12/14/2015,02/12/2021,Vigente,20088762,2,100,CAJA POR 100 TABLETAS RECUBIERTAS EN FRASCO BLANCO OPACO DE POLIETILENO DE ALTA DENSIDAD.,Activo,12/09/2015,N/A,No,U,N06AB10,ESCITALOPRAM,ORAL,A,OXALATO DE ESCITALOPRAM 25.55MG EQUIVALENTE A ESCITALOPRAM,mg,20,TABLETA RECUBIERTA,TABLETA RECUBIERTA,HETERO LABS LIMITED UNIT V,FABRICANTE,IMPORTAR Y VENDER
35037,BISOPROLOL 2.5 MG,LABORATORIOS MK S.A.S.,INVIMA 2015M-0016455,10/21/2015,11/09/2020,Vigente,20094213,3,30,USO INSTITUCIONAL: CAJA PLEGADIZA CON FRASCO PEAD X 30 TABLETAS CUBIERTAS.,Activo,08/14/2015,N/A,No,U,C07AB07,BISOPROLOL,ORAL,A,BISOPROLOL FUMARATO,mg,2.5,TABLETA CUBIERTA,TABLETA CUBIERTA CON PELICULA,TECNOQUIMICAS S.A. (PLANTA JAMUNDI),FABRICANTE,FABRICAR Y VENDER
35038,OQ - FRESH ® SOLUCIÓN OFTÁLMICA,OFTALMOQUIMICA S.A.,INVIMA 2016 M-13873-R2,11/09/1999,02/12/2021,Vigente,1981154,2,5,FRASCO EN POLIETILENO DE BAJA DENSIDAD CON CAPACIDAD DE 5ML. CON SUBTAPA CAPILAR Y TAPA DE SEGURIDAD (ANILLO INFERIOR ROMPIBLE),Activo,11/10/2006,N/A,Si,ml,S01GA51,NAFAZOLINA COMBINACIONES,CONJUNTIVAL,C,FENIRAMINA MALEATO,mg,3,ML DE SOLUCION,SOLUCION OFTALMICA,VITALIS S.A. C.I. PLANTA 8,FABRICANTE,FABRICAR Y VENDER
35039,MIGRACEF® TABLETA RECUBIERTA,PHARMA LASER LTDA.,INVIMA 2018M-0018146,04/19/2018,05/11/2023,Vigente,20107016,1,4,CAJA POR 4 TABLETAS EN BLISTER PVC/PVDC BLANCO.,Inactivo,02/20/2017,10/11/2017,No,U,M01AE51,IBUPROFEN COMBINACIONES,ORAL,A,CAFEINA ANHIDRA,mg,65,TABLETA RECUBIERTA,TABLETA RECUBIERTA,GRANULES INDIA LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
35040,KLARICID® UD,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2016M-0016909,03/10/2016,03/30/2021,Vigente,20086452,10,40,MUESTRA MEDICA:CAJA POR 40 TABLETAS EN BLÍSTER ALUMINIO/ALUMINIO.,Inactivo,07/19/2018,07/17/2019,Si,U,J01FA09,CLARITROMICINA,ORAL,A,CLARITROMICINA,mg,500,TABLETA DE LIBERACION CONTROLADA,TABLETA DE LIBERACIÓN MODIFICADA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
35041,IPRASYNT,BCN MEDICAL S.A.,INVIMA 2019M-0008642-R1,10/30/2008,11/27/2024,Vigente,19992496,2,1,CAJA POR 1 INHALADOR CON 200 DOSIS (20 MICROGRAMOS POR CADA DOSIS)VASTAGO DE LA VALVULA DE ACERO INOXIDABLE,Activo,12/16/2011,N/A,No,U,R03BB01,IPATROPIO BROMURO,INHALACION,F,BROMURO DE IPRATROPIO (21 MCG EQUIVALENTE A 20 MCG DE BROMURO DE IPRATROPIO BASE),mg,0.021,MG,AEROSOLES,JEWIM PHARMACEUTICAL (SHANDONG) CO. LTD.,FABRICANTE,IMPORTAR Y VENDER
35042,ESOPRAX ® 20MG CAPSULAS,LABORATORIOS LEGRAND S.A.,INVIMA 2019M-0002766-R2,09/17/2003,08/06/2024,Vigente,19940078,160,30,USO INSTITUCIONAL: (MARCA) FRASCO EN POLIETILENO DE ALTA DENSIDAD. COLOR BLANCO OPACO. POR 30 CÁPSULAS,Inactivo,05/12/2017,05/23/2019,No,U,A02BC05,ESOMEPRAZOL,ORAL,A,ESOMEPRAZOL MAGNESICO TRIHIDRATADO MICROGRANULOS EQUIVALENTE A ESOMEPRAZOL BASE,mg,20,CAPSULA DE GELATINA,CAPSULA DURA,LABORATORIOS LEGRAND S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
35043,PROFENID ® COMPRIMIDOS ENTÉRICOS 100 MG,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2018M-0000386-R2,07/16/2001,06/19/2024,Vigente,19918722,4,2,MUESTRA MEDICA: CAJA PLEGADIZA DE PVP POR 2 COMPRIMIDOS EN BLISTER DE ALUMINIO/PVC/PVDC INCOLORO.,Activo,05/16/2007,N/A,Si,U,M01AE03,KETOPROFENO,ORAL,A,KETOPROFENO,mg,100,COMPRIMIDO (TABLETA) CON CUBIERTA ENTERICA,TABLETA CON CUBIERTA ENTERICA CON PELICULA,SANOFI MEDLEY FARMACEUTICA LTDA.,FABRICANTE,IMPORTAR Y VENDER
35044,VENLAFAXINA 75 MG,TECNOQUIMICAS S.A.,INVIMA 2019M-0012110-R1,05/02/2011,11/22/2024,Vigente,20023718,27,30,CAJA PLEGADIZA POR 30 TABLETAS DE LIBERACIÓN PROLONGADA EN BLÍSTER DE PVC/ALUMINIO POR 15 TABLETAS DE LIBERACIÓN PROLONGADA CADA UNO,Activo,11/18/2019,N/A,No,U,N06AX16,VENLAFAXINA,ORAL,A,VENLAFAXINA CLORHIDRATO 84.85 MG EQUIVALENTE A VENLAFAXINA,mg,75,TABLETA DE LIBERACIÓN PROLONGADA,TABLETA DE LIBERACION PROLONGADA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,FABRICAR Y VENDER
35045,ONCOEMET®,CIPLA LIMITED,INVIMA 2018M-0007985-R1,04/21/2008,03/20/2023,Vigente,19984840,14,2,MUESTRA MÉDICA: CAJA X 2 BLISTER PVC/PVDC/ALUMINIO X 10 TABLETAS,Activo,03/02/2015,N/A,Si,U,A04AA01,ONDANSETRON,ORAL,A,ONDANSETRON HIDROCLORURO DIHYDRATO 10MG EQUIVALENTE A ONDANSETRON,mg,8,TABLETA,TABLETA,CIPLA COLOMBIA SAS,IMPORTADOR,IMPORTAR Y VENDER
35046,LABINPINA,LABORATORIO INTERNACIONALDE COLOMBIA S.A. LABINCO S.A.,INVIMA 2016M-0005256-R1,01/23/2006,08/25/2021,Vigente,19955212,18,500,CAJA X 500 GRAGEAS EN BLISTER PVC TRANSPARENTE/ALUMINIO X 10 GRAGEAS,Activo,07/25/2016,N/A,No,U,A03BB01,BUTILESCOPOLAMINA,ORAL,A,N- BUTIL BROMURO DE HIOSCINA,mg,10,GRAGEA.,TABLETA CUBIERTA (GRAGEA),LABORATORIO INTERNACIONAL DE COLOMBIA S.A.S - LABINCO S.A.S,FABRICANTE,FABRICAR Y VENDER
