45011,BUSCAPINA FEM,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2016M-0005595-R1,04/10/2006,06/29/2022,Vigente,19963423,5,100,CAJA DISPENSADORA POR 100 COMPRIMIDOS RECUBIERTOS EN BLISTER ALUMINIO/PVC,Activo,02/01/2007,N/A,No,U,A03DB04,BUTILESCOPOLAMINA Y ANALGESICOS,ORAL,A,IBUPROFENO,mg,400,COMPRIMIDO RECUBIERTO,COMPRIMIDO,PHARMETIQUE S.A,FABRICANTE,FABRICAR Y VENDER
45012,AZOFLUNE ® 40 MG TABLETAS RECUBIERTAS,ALTADIS FARMACEUTICA S.A.S.,INVIMA 2016M-0017369,10/07/2016,02/11/2021,Vigente,20100905,17,28,MUESTRA MÉDICA: CAJA DE CARTÓN POR 28 TABLETAS RECUBIERTAS ENVASADAS EN BLÍSTER ALU/ALU,Activo,06/03/2016,N/A,Si,U,C10AA05,ATORVASTATIN,ORAL,A,ATORVASTATINA CÁLCICA TRIHIDRATO EQUIVALENTE A ATORVASTATINA,mg,40,TABLETA RECUBIERTA,TABLETA RECUBIERTA,ATLANTIC PHARMA- PRODUÇ?ES FARMAC?UTICAS S.A,FABRICANTE,IMPORTAR Y VENDER
45013,VITAMINA E 400 U.I.,SEA & OIL LTDA.,INVIMA 2016M-0011247-R1,08/24/2010,07/22/2021,Vigente,20013923,1,30,FRASCO PEAD BLANCO Y TAPA DE SEGURIDAD EN PP BLANCA CON LINNER POR 30 CAPSULAS BLANDAS,Activo,03/15/2010,N/A,No,U,A11HA03,TOCOFEROL (VIT E),ORAL,A,VITAMINA E (D/L ALFA TOCOFERIL ACETATO) 424 MG EQUIVALENTES A,U.I.,400,CADA CAPSULA BLANDA,CAPSULA BLANDA,NYEL LLC.,FABRICANTE,IMPORTAR. ENVASAR Y VENDER
45014,MOXIFLOXACINO 400 MG,MOMENTA FARMACEUTICA S.A.S,INVIMA 2019M-0018996,05/03/2019,06/05/2024,Vigente,20141469,4,50,CAJA X 50 TABLETAS RECUBIERTAS EN BLÍSTER ALU + ALU.,Activo,09/05/2018,N/A,No,U,J01MA14,MOXIFLOXACINA,ORAL,A,NUCLEO: MOXIFLOXACINO CLORHIDRATO EQUIVALENTE A MOXIFLOXACINO,mg,400,TABLETA RECUBIERTA,TABLETA RECUBIERTA,EUROFARMA LABORATORIOS S.A,FABRICANTE,IMPORTAR Y VENDER
45015,NEOLYTE ® SALES DE REHIDRACION ORAL,BCN MEDICAL S.A.,INVIMA 2019M-0013983-R1,01/31/2013,12/18/2024,Vigente,20045823,3,60,CAJA X 60 SACHETS EN (PET / ALU /PE) CON 20.681 G C/U. SABOR UVA,Activo,06/13/2012,N/A,No,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,E,GLUCOSA ANHIDRA,g,13.5,SACHET,POLVO PARA RECONSTITUIR A SOLUCION ORAL,BCN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
45016,OLMEDOXTAN H® 40MG/12.5MG,HETERO LABS LIMITED UNIT V,INVIMA 2017M-0017565,01/30/2017,02/17/2022,Vigente,20103712,1,30,CAJA PLEGADIZA CONTENIENDO TRES BLISTER DE ALUMINIO/ALUMINIO POR 10 TABLETAS RECUBIERTAS CADA UNO,Activo,08/09/2016,N/A,No,U,C09DA08,OLMERSARTAN MEDOXOMIL Y DIURETICOS,ORAL,A,HIDROCLOROTIAZIDA,mg,12.5,TABLETA RECUBIERTA,TABLETA RECUBIERTA,SEVEN PHARMA COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
45017,NASIVIN® 0.05 % ADULTOS,PROCTER & GAMBLE COLOMBIA LTDA,INVIMA 2018M-001160-R4,09/29/1998,11/30/2023,Vigente,29916,4,15,MUESTRA MÉDICA: FRASCO ATOMIZADOR POR 15 ML DE SOLUCION NASAL,Inactivo,03/03/2008,07/31/2018,Si,ml,R01AA05,OXIMETAZOLINA,INHALACION,C,OXIMETAZOLINA CLORHIDRATO,mg,0.5,ML,SOLUCION NASAL,PROCTER & GAMBLE COLOMBIA LTDA,IMPORTADOR,IMPORTAR Y VENDER
45018,NORAVER® NF DIA,TECNOQUIMICAS S.A.,INVIMA 2019M-0019238,08/22/2019,09/16/2024,Vigente,20120371,28,3,MUESTRA MEDICA: CAJA PLEGADIZA POR 3 SOBRES POR 15 G. C/U,Activo,07/23/2019,N/A,Si,U,R01BA53,FENILEFRINA COMBINACIONES,ORAL,A,FENILEFRINA CLORHIDRATO,mg,20,SIN DATO,POLVO PARA RECONSTITUIR A SOLUCION ORAL,SPECGX LLC,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
45019,NORAVER® NOCHE,TECNOQUIMICAS S.A.,INVIMA 2015M-0016067,07/17/2015,08/05/2020,Vigente,20078742,44,18,PLEGADIZA 18 SOBRES LAMINADOS (BOPP+ALUMINIO+ RESINA DE SELLE) POR 15 G CADA UNO,Activo,06/29/2016,N/A,No,U,R01BA53,FENILEFRINA COMBINACIONES,ORAL,A,CLORHIDRATO DE FENILEFRINA,mg,10,SOBRE DE 15G CON POLVO GRANULADO PARA RECONSTITUIR A SOLUCIÓN ORAL.,POLVO,TECNOQUIMICAS S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
45020,XEFO® INYECTABLE 8MG,TAKEDA S.A.S,INVIMA 2016M-0017243,08/12/2016,09/07/2021,Vigente,20097989,4,1,MUESTRA MEDICA: CAJA POR 1 VIAL DE VIDRIO ÁMBAR TIPO I. TAPÓN DE BROMOBUTILO . AGRAFE DE ALUMINIO Y FLIP OFF DE POLIPROPILENO CON POLVO PARA INYECCIÓN Y 1 AMPOLLA DE VIDRIO TIPO I TRANSPARENTE CON DILUYENTE.,Activo,08/04/2016,N/A,Si,U,M01AC05,LORNOXICAM,INTRAVENOSA,A,LORNOXICAM,mg,8,VIAL DE LIOFILIZADO,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,TAKEDA AUSTRIA GMBH (FABRICANTE DEL SOLVENTE),FABRICANTE,IMPORTAR Y VENDER
45021,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2015M-006366-R3,06/08/1995,03/04/2021,Vigente,50589,36,6.4,CILINDRO EN ACERO INOXIDABLE X 6.4 METROS CUBICOS,Activo,09/02/2013,N/A,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,OXIGENOS DE COLOMBIA LTDA.,FABRICANTE,FABRICAR Y VENDER
45022,APIDRA ®,SANOFI AVENTIS DE COLOMBIA S.A,INVIMA 2015M-0004264-R1,03/18/2005,08/14/2020,Vigente,19950479,28,1,ESTUCHE POR 1 SOLOSTAR MUESTRA MEDICA,Inactivo,03/26/2015,03/26/2015,Si,U,A10AB06,INSULINA GLULISINA,SUBCUTANEA,C,INSULINA GLULISINA 3.49 MG EQUIVALENTE A INSULINA,UI,100,POR 1 ML,SOLUCION INYECTABLE,SANOFI AVENTIS DE COLOMBIA S.A,IMPORTADOR,IMPORTAR Y VENDER
45023,KETESSE® 50 MG/2 ML INYECTABLE,MENARINI INTERNATIONAL OPERATIONS,INVIMA 2016M-0016834,02/12/2016,03/10/2021,Vigente,20076204,10,100,USO INSTITUCIONAL: CAJA POR 100 AMPOLLAS DE VIDRIO AMBAR TIPO I CON 2 ML DE SOLUCION TRANSPARENTE E INCOLORA,Activo,02/10/2016,N/A,No,U,M01AE17,DEXKETOPROFENO,INTRAMUSCULAR,A,DEXKETOPROFENO TROMETAMOL EQUIVALENTE A DEXKETOPROFENO,mg,50,AMPOLLA DE 2 ML,SOLUCION INYECTABLE,ALFASIGMA S.P.A,FABRICANTE,IMPORTAR Y VENDER
45024,ENDIAL,SCANDINAVIA PHARMA LTDA.,INVIMA 2015M-0004393-R1,05/03/2005,08/11/2020,Vigente,19930835,2,15,CAJA POR 15 TABLETAS EN BLISTER PVC/ALUMINIO.,Inactivo,11/10/2006,07/13/2015,No,U,A03FA08,CINITAPRIDA,ORAL,A,CINITAPRIDA TARTRATO ACIDO 1.37 MG EQUIVALENTE A CINITAPRIDA,mg,1,POR TABLETA,TABLETA,ROEMMERS S.A.,FABRICANTE,IMPORTAR Y VENDER
45025,VALTAN H® 160 / 12.5 MG TABLETAS RECUBIERTAS,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2020M-0003239-R2,03/26/2004,02/28/2025,Vigente,19942286,7,30,CAJA DE CARTÓN POR 30 TABLETAS RECUBIERTAS. CON TRES BLISTER FORMAPACK-ALU/ALU (POLIAMIDA -OPA. FOIL DE ALUMINIO. FILM DE PVC) POR 10 TABLETAS CADA UNO.,Activo,11/10/2006,N/A,No,U,C09DA03,VALSARTAN Y DIURETICOS,ORAL,A,HIDROCLOROTIAZIDA,mg,12.5,N/A,TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
45026,FILINAR®,EUROFARMA COLOMBIA S.A.S,INVIMA 2019M-0019068,06/11/2019,06/27/2024,Vigente,20136001,1,120,1A1022481000101 CAJA POR UN FRASCO PET INCOLORO + CUCHARA DOSIFICADORA X  120 ML,Activo,08/28/2018,N/A,No,ml,R05CB06,AMBROXOL,ORAL,D,ACEBROFILINA (TEOFILINATO DE AMBROXOL),g,0.5,100ML DE GEL,GEL ORAL,EUROFARMA LABORATORIOS S.A,FABRICANTE,IMPORTAR Y VENDER
45027,OMEPRAZOL 20 MG CAPSULA DURA,COLMED LTDA,INVIMA 2018M-0012665-R1,11/16/2011,02/07/2023,Vigente,20038476,49,750,ENTIDADES: CAJA POR 750 CAPSULAS DURAS EN EMPAQUE INDIVIDUAL TIPO BLISTER ALU/PVDC. POR 10 CAPSULAS DURAS CADA UNO.,Activo,11/01/2011,N/A,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS 85.9 MG/G (EQUIVALENTE A 20.00MG DE OMEPRAZOL),mg,232.8,CÁPSULA DURA,CAPSULA DURA,M/S NOSCH LABS PVT. LTD,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
45028,KETESSE® 50 MG/2 ML INYECTABLE,MENARINI INTERNATIONAL OPERATIONS,INVIMA 2016M-0016834,02/12/2016,03/10/2021,Vigente,20076204,35,10,CAJA POR 10 AMPOLLAS DE VIDRIO ÁMBAR TIPO I CON 2 ML DE SOLUCIÓN TRANSPARENTE INCOLORA CON ETIQUETA AUTOADHESIVA Y EN CUNA PLÁSTICA DE PVC SELLADA EN LAMINA EN POLIÉSTER METALIZADO /POLIETILENO,Activo,01/19/2018,N/A,No,U,M01AE17,DEXKETOPROFENO,INTRAVENOSA,A,DEXKETOPROFENO TROMETAMOL EQUIVALENTE A DEXKETOPROFENO,mg,50,AMPOLLA DE 2 ML,SOLUCION INYECTABLE,ALFASIGMA S.P.A,FABRICANTE,IMPORTAR Y VENDER
45029,SEVEDOL ®,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2017M-015027-R2,01/01/1999,06/22/2022,Vigente,19914092,6,24,CAJA CON ENVASE PEAD (POLIETILENO DE ALTA DENSIDAD) DE COLOR BLANCO Y TAPA DE POLIPROPILENO (PP) DE COLOR AZUL POR 24 TABLETAS,Activo,11/10/2006,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESION DIRECTA 90% 277.78 MG EQUIVALENTE A ACETAMINOFEN,mg,250,TABLETA,TABLETA,LIANYUNGANG KANGLE PHARMACEUTICAL GO.. LTD,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
45030,ALERCET ® JARABE,PROCAPS S.A.,INVIMA 2015M-002103-R2,12/20/1999,02/10/2021,Vigente,3521,4,1,CAJA CON UN FRASCO DE VIDRIO ÁMBAR TIPO III POR 60 ML CON TAPA BLANCA DE ALUMINIO TIPO PILFER PROOF 24MM CON SELLO INTERNO Y CUCHARA DOSIFICADORA.,Activo,02/08/2011,N/A,No,U,R06AE07,CETIRIZINA,ORAL,B,CETIRIZINA DICLORHIDRATO,mg,100,100 ML DE JARABE,JARABE,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
45031,SYNTHROID® 75 MCG TABLETAS,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.,INVIMA 2019M-0001714-R2,08/12/2002,04/15/2024,Vigente,19930429,2,10,MUESTRA MEDICA: CAJA POR 10 TABLETAS EN BLISTER ALUMINIO/ ALUMINIO POR 10 TABLETAS CADA BLISTER.,Activo,03/25/2011,N/A,Si,U,H03AA01,LEVOTIROXINA DE SODIO,ORAL,A,LEVOTIROXINA SODICA,mcg,75,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.,IMPORTADOR,IMPORTAR Y VENDER
45032,PERIOLIMEL N 4 E,LABORATORIOS BAXTER S.A.,INVIMA 2019M-0012868-R1,02/09/2012,09/23/2024,Vigente,20033290,3,1,BOLSA CON 2000ML,Activo,02/07/2012,N/A,No,U,B05BA10,COMBINACIONES,INTRAVENOSA,A,ÁCIDO ASPÁRTICO,g,0.073,N/A,EMULSION INYECTABLE,BAXTER S.A,FABRICANTE,IMPORTAR Y VENDER
45033,DUPHALAC® SOLUCION ORAL,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2010M-006430-R2,12/21/1999,04/16/2020,Vigente,50786,9,6,CAJA POR 6 SACHETS PET/ALUMINIO/LLDPE. POR 15 ML DE SOLUCIÓN POR SACHET,Activo,11/16/2012,N/A,No,U,A06AD11,LACTULOSA,ORAL,B,LACTULOSA,g,66.7,100 ML,SOLUCION ORAL,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
45034,KETESSE® 50 MG/2 ML INYECTABLE,MENARINI INTERNATIONAL OPERATIONS,INVIMA 2016M-0016834,02/12/2016,03/10/2021,Vigente,20076204,16,100,CAJA POR 100 AMPOLLAS DE VIDRIO AMBAR TIPO I CON 2 ML DE SOLUCION TRANSPARENTE E INCOLORA,Activo,02/10/2016,N/A,No,U,M01AE17,DEXKETOPROFENO,INTRAMUSCULAR,A,DEXKETOPROFENO TROMETAMOL EQUIVALENTE A DEXKETOPROFENO,mg,50,AMPOLLA DE 2 ML,SOLUCION INYECTABLE,LABORATORIOS BUSSIE S.A,IMPORTADOR,IMPORTAR Y VENDER
45035,Z-FULL MK TABLETAS,TECNOQUIMICAS S.A.,INVIMA 2015M-0003759-R1,09/07/2004,08/12/2020,Vigente,19943271,13,4,MUESTRA MÉDICA: CAJA POR 4 TABLETAS CUBIERTAS EN BLISTER PVC/PVDC/ALUMINIO EN BLISTER POR 4 TABLETAS CUBIERTAS.,Activo,03/16/2012,N/A,Si,U,A11AA03,MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES,ORAL,A,PANTOTENATO DE CALCIO,mg,21.75,TABLETA CUBIERTA,TABLETA CUBIERTA CON PELICULA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,FABRICAR Y VENDER
45036,OMEPRAZOL CAPSULAS,LABORATORIOS LEGRAND S.A.,INVIMA 2019M-0003018-R2,01/19/2004,11/13/2024,Vigente,19942122,12,300,CAJA POR 300 CÁPSULAS (20 BLISTER PVC/PVDC BLANCO X 15 CÁPSULAS),Activo,10/28/2014,N/A,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL (EQUIVALENTE A 8.5% DE OMEPRAZOL POR PELLETS),mg,20,CAPSULA,CAPSULA DURA,LABORATORIOS LEGRAND S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
45037,GELOFUSINE® ISO 4%,B. BRAUN MELSUNGEN A.G.,INVIMA 2017M-0012585-R1,10/11/2011,06/09/2022,Vigente,20029994,1,10,CAJA POR 10 FRASCOS DE PEBD POR 500 ML CADA UNO,Activo,06/08/2011,N/A,No,U,B05AA06,AGENTES GELATINAS,INTRAVENOSA,A,ACETATO DE SODIO TRIHIDRATO,g,1.63,N/A,SOLUCION INYECTABLE,B. BRAUN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
45038,STAFEN® 5 / 135 MG CAPSULAS,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2018M-0014839-R1,01/30/2014,01/30/2024,Vigente,20059808,10,80,CAJA POR 80 CAPSULAS EN BLISTER ALUMINIO/ALU-ALU POR 10,Activo,01/20/2014,N/A,No,U,C10AB51,ACIDO FENOFIBRICO. ROSUVASTATINA,ORAL,A,GRANULADO DE ROSUVASTATINA CALCICA ANHIDRA EQUIVALENTE A ROSUVASTATINA BASE,mg,5,SIN DATO,CAPSULA DURA,LABORATORIOS SYNTHESIS S.A.S.,FABRICANTE,FABRICAR Y VENDER
45039,TRIFAST ® CREMA,LABORATORIOS BUSSIÉ S.A.,INVIMA 2015M-0015974,06/25/2015,07/15/2020,Vigente,20078550,3,20,CAJA PLEGADIZA CON UN TUBO COLAPSIBLE DE ALUMINIO CON TAPA PLÁSTICA POR 20 G.,Activo,03/12/2015,N/A,No,g,D07CC01,BETAMETASONA Y ANTIBIOTICOS,TOPICA (EXTERNA),D,CLOTRIMAZOL MICRONIZADO,g,1,100 G DE CREMA,CREMA TOPICA,LABORATORIOS BUSSIÉ S.A.,FABRICANTE,FABRICAR Y VENDER
45040,NORAVER® DIA,TECNOQUIMICAS S.A.,INVIMA 2015M-0016065,07/17/2015,08/05/2020,Vigente,20078743,46,22,PLEGADIZA 22 SOBRES LAMINADOS (BOPP+ALUMINIO+ RESINA DE SELLE) POR 15 G CADA UNO,Activo,06/29/2016,N/A,No,U,R01BA53,FENILEFRINA COMBINACIONES,ORAL,A,CLORHIDRATO DE FENILEFRINA,mg,20,SOBRE,POLVO PARA RECONSTITUIR A SOLUCION ORAL,SPECGX LLC,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
45041,ROSUVITAE ® 10 MG COMPRIMIDO RECUBIERTO,GALENICUM HEALTH COLOMBIA S.A.S.,INVIMA 2016M-0017411,10/26/2016,11/15/2021,Vigente,20092437,9,14,CAJA PLEGADIZA POR 14 COMPRIMIDOS RECUBIERTOS EN BLISTER OPA/ALU/PVC/AL,Activo,11/21/2017,N/A,No,U,C10AA07,ROSUVASTATINA,ORAL,A,ROSUVASTATINA CALCICA  10. 400 MG EQUIVALENTE A ROSUVASTATINA,mg,10,COMPRIMIDO RECUBIERTO,TABLETA RECUBIERTA,GALENICUM HEALTH COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
45042,SIGNIFOR® LAR 20 MG,NOVARTIS PHARMA AG,INVIMA 2016M-0016846,02/22/2016,03/15/2021,Vigente,20074568,1,1,CAJA CON BANDEJA DE PLÁSTICO QUE CONTIENE: 1.UN VIAL DE VIDRIO TIPO I POR 6ML. 2.JERINGA PRECARCARGADA. 3. ACCESORIOS.,Activo,07/13/2015,N/A,No,U,H01CB05,PASIREOTIDA,INTRAMUSCULAR,A,PAMOATO DE PASIREOTIDA 27.420 MG EQUIVALENTE A 20MG DE PASIREOTIDA,mg,27.42,VIAL,POLVO ESTERIL PARA RECONSTITUIR A SUSPENSION INYECTABLE,NOVARTIS PHARMA A.G.,FABRICANTE,IMPORTAR Y VENDER
45043,LEGABIN® SR 300 MG TABLETA DE LIBERACIÓN PROLONGADA,LABORATORIOS LEGRAND S.A.,INVIMA 2015M-0016177,08/25/2015,09/24/2020,Vigente,20079503,9,7,MUESTRA MÉDICA: CAJA X7 TABLETAS EN BLISTER PVC/PVDC/ALUMINIO.,Activo,02/21/2015,N/A,Si,U,N03AX16,PREGABALINA,ORAL,A,PREGABALINA (EN FORMA DE LIBERACION PROLONGADA),mg,300,TABLETA DE LIBERACIÓN PROLONGADA,TABLETA DE LIBERACION PROLONGADA,INVENTIA HEALHCARE,FABRICANTE,IMPORTAR Y VENDER
45044,OCTOSTIM ® SOLUCION INYECTABLE,FERRING INTERNATIONAL CENTER S.A.,INVIMA 2017M-0000656-R2,10/23/2001,09/07/2022,Vigente,19917457,4,2,CAJA PLEGADIZA POR 2 AMPOLLAS EN VIDRIO CLARO TIPO I POR 1 ML,Activo,05/13/2011,09/09/2017,No,U,H01BA02,DESMOPRESINA,INTRAVENOSA,A,DESMOPRESINA BASE 13.4 MCG EQUIVALENTE A DESMOPRESINA ACETATO,mcg,15,AMPOLLA POR 1 ML,SOLUCION INYECTABLE,LABORATORIOS BIOPAS S.A,IMPORTADOR,IMPORTAR Y VENDER
45045,PRAGMATEN JARABE,NOVAMED S.A.,INVIMA 2015M-0016340,10/02/2015,10/21/2020,Vigente,20091059,11,1,GENÉRICO: CAJA CON FRASCO PET ÁMBAR POR 60 ML,Activo,06/12/2015,N/A,No,U,N06AB03,FLUOXETINA,ORAL,B,FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE,g,0.4,100 ML DE JARABE,JARABE,C.I. FARMACAPSULAS S.A.,FABRICANTE,FABRICAR Y VENDER
45046,LANSOPEP® CAPSULAS,PRODUCTORA DE CAPSULAS DE GELATINA S.A.. PROCAPS S.A.(PRODUCTO TERMINADO),INVIMA 2015M-000336-R2,05/08/1995,11/13/2020,Vigente,55669,2,7,CAJA X 7 CÁPSULAS EN BLISTER ALUMINIO/PVC POR 7 CÁPSULAS C/U,Activo,11/10/2006,N/A,No,U,A02BC03,LANSOPRAZOL,ORAL,A,LANSOPRAZOL,mg,30,CADA CAPSULA,CAPSULA DURA,M/S NOSCH LABS PVT. LTD.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
