3310,BAYCUTEN N CREMA,BAYER A.G.,INVIMA 2017M-008385-R3,01/01/1999,04/04/2022,Vigente,25941,2,10,MUESTRA MEDICA: TUBO COLAPSIBLE POR 10 G.,Inactivo,11/10/2006,11/02/2019,Si,g,D07CB04,DEXAMETASONA Y ANTIBIOTICOS,TOPICA (EXTERNA),D,CLOTRIMAZOL,g,1,100 G DE CREMA,CREMA TOPICA,BAYER S.A VENEZUELA,FABRICANTE,IMPORTAR Y VENDER
3311,PERIOFEM,HIGH NUTRITION COMPANY S.A.S.,INVIMA 2016M-0016760,01/28/2016,02/12/2021,Vigente,20099551,4,36,CAJA POR 36 CÁPSULAS EN BLISTER PVC-PVDC TRANSPARENTE /ALUMINIO POR 36 CÁPSULAS,Activo,01/19/2016,N/A,No,U,M01AE01,IBUPROFENO,ORAL,A,IBUPROFENO,mg,400,CAPSULA BLANDA,CAPSULA BLANDA,HC CLOVER. PRODUCTOS Y SERVICIOS,FABRICANTE,IMPORTAR. ENVASAR Y VENDER
3312,ANIMAXEN® 10 MG TABLETAS RECUBIERTAS,SANDOZ GMBH,INVIMA 2017M-0012151-R1,05/12/2011,08/14/2023,Vigente,20023742,5,10,CAJA X 10 TABLETAS RECUBIERTAS A EN BLISTER ALU/ALU- OPA-PVC POR 10 TABLETAS,Activo,04/25/2011,N/A,No,U,N06AB10,ESCITALOPRAM,ORAL,A,ESCITALOPRAM OXALATO  12.77 MG EQUIVALENTE A ESCITALOPRAM,mg,10,TABLETA RECUBIERTA,TABLETA RECUBIERTA,SANDOZ PRIVATE LIMITED,FABRICANTE,IMPORTAR Y VENDER
3313,ECLOSYNT-NAS,BCN MEDICAL S.A.,INVIMA 2019M-0008652-R1,11/05/2008,11/27/2024,Vigente,19992495,2,1,CAJA POR 1 INHALADOR POR 200 DOSIS (50MCG/DOSIS) VASTAGO DE LA VALVULA DE ACERO INOXIDABLE,Activo,12/16/2011,N/A,No,U,R01AD01,BECLOMETASONA,INHALACION,F,BECLOMETASONA DIPROPIONATO,%(W/W),0.07,100 GRAMOS DE PRODUCTO,AEROSOLES,BCN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
3314,COMPLEGEL NF® INYECTABLE 1000MG/4ML,LABORATORIOS SIEGFRIED S.A.S,INVIMA 2015M-0016702,12/15/2015,03/17/2021,Vigente,20090593,3,1,MUESTRA MÉDICA: CAJA POR 1 AMPOLLA EN VIDRIO ÁMBAR TIPO I POR 4 ML DE PRODUCTO.,Activo,11/24/2015,N/A,Si,U,N06BX06,CITICOLINA,INTRAMUSCULAR,A,CITICOLINA SÓDICA EQUIVALENTE A CITICOLINA,mg,1000,AMPOLLA POR 4 ML.,SOLUCION INYECTABLE,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER
3315,VICAL® TABLETAS MASTICABLES,LABORATORIOS ECAR S.A,INVIMA 2016M-0004550-R1,06/30/2005,09/01/2021,Vigente,19950727,193,"1,000",BOLSA X 1000 TABLETAS EN SOBRE LAMINADO DE PAPEL/ ALUMINIO / POLIETILENO POR 4 TABLETAS CADA UNO.,Activo,03/11/2016,N/A,No,U,A11GA01,ACIDO ASCORBICO (VIT C),BUCAL,A,ACIDO ASCORBICO RECUBIERTO,mg,230,TABLETA MASTICABLE,TABLETA MASTICABLE,LABORATORIOS ECAR S.A,FABRICANTE,FABRICAR Y VENDER
3316,RANEXICOR ® 500,LATIN FARMA SA,INVIMA 2016M-0017041,05/03/2016,05/24/2021,Vigente,20085608,3,15,MUESTRA MÉDICA: CAJA X 15 TABLETAS DE LIBERACIÓN PROLONGADA EN BLISTER PVC / PVDC / ALUMINIO,Activo,04/28/2015,N/A,Si,U,C01EB18,RANOLAZINA,ORAL,A,RANOLAZINA,mg,500,TABLETA,TABLETA DE LIBERACION PROLONGADA,MENARINI VON HEYDEN GMBH,FABRICANTE,IMPORTAR Y VENDER
3317,CEFAZOLINA PARA INYECCION 1000 MG,AUROBINDO PHARMA LTD,INVIMA 2016M-0005528-R1,03/22/2006,01/24/2022,Vigente,19961663,3,10,PRESENTACION COMERCIAL: CAJA PLEGADIZA CON 10 VIALES DE VIDRIO TRANSPARENTE TIPO I CON CAPACIDAD PARA 10ML TAPÓN GRIS DE BROMOBUTILO. AGRAFE DE ALUMINIO Y FLIP OFF VIOLETA.,Activo,12/03/2007,N/A,No,U,J01DB04,CEFAZOLINA,INTRAVENOSA,A,CEFAZOLINA SODICA EQUIVALENTE A CEFAZOLINA BASICA,mg,1000,FRASCO VIAL CON POLVO PARA INYECCION,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE,AUROBINDO PHARMA COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
3318,BONDIGEST® 10 MG,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2018M-0009534-R1,05/04/2009,12/28/2023,Vigente,20001661,7,28,CAJA DE CARTON POR 28 TABLETAS EN BLISTER DE PVC TRANSPARENTE/ALUMINIO.,Inactivo,01/22/2009,06/13/2012,No,U,A03FA99,MOSAPRIDA,ORAL,A,MOSAPRIDA CITRATO,mg.,10,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
3319,EUTIROX ® 75 MCG,MERCK S.A.,INVIMA 2019M-007042- R2,10/10/1997,05/09/2024,Vigente,206776,7,50,MUESTRA MÉDICA: CAJA POR 50 TABLETAS EN BLISTER PROPILENO/ALUMINIO.. ALU/ ALU Y ACLAR/ALUMINIO,Inactivo,01/19/2011,N/A,Si,U,H03AA01,LEVOTIROXINA DE SODIO,ORAL,A,LEVOTIROXINA SÓDICA,mcg,75,TABLETA,TABLETA,MERCK S.A.,IMPORTADOR,IMPORTAR Y VENDER
3320,CEBION® GOTAS,PROCTER & GAMBLE COLOMBIA LTDA,INVIMA 2018M-000837-R4,08/14/1998,08/31/2023,Vigente,29159,1,20,FRASCO GOTERO DE POLIETILENO CON TAPA ROSCA X 20 ML.,Inactivo,11/10/2006,07/09/2018,No,ml,A11GA01,ACIDO ASCORBICO (VIT C),ORAL,C,ÁCIDO ASCÓRBICO,mg,100,ML DE SOLUCION,SOLUCION ORAL,ALTEA FARMACEUTICA S.A.,FABRICANTE,FABRICAR Y VENDER
3321,CARDIOASPIRINA ® 81MG TABLETAS CON CUBIERTA ENTERICA,BAYER A.G.,INVIMA 2016M-0005079-R1,12/14/2005,11/17/2021,Vigente,19959398,7,30,CAJA CON UN FRASCO EN POLIETILENO BLANCO X 30 TABLETAS,Activo,07/14/2015,N/A,No,U,B01AC06,ACETILSALICILICO ACIDO,ORAL,A,ASPIRINA USP,mg,81,TABLETA,TABLETA CON CUBIERTA ENTERICA(GRAGEA),BAYER HEALTHCARE LLC.,FABRICANTE,IMPORTAR Y VENDER
3322,OMEPRAZOL 20 MG,AMERICAN GENERICS S.A.S.,INVIMA 2018M-014316-R3,01/01/1999,05/22/2023,Vigente,40432,18,60,CAJA POR 60 CÁPSULAS EN BLÍSTER PVC/PE/PVDC BLANCO-ALUMINIO,Activo,11/23/2015,N/A,No,U,A02BC01,OMEPRAZOL,ORAL,A,** FORMULACION DE LOS PELLETS(%P/P)OMEPRAZOL8.51%. TALCO 5.68%. SUCROSA 8.50%.MANITOL 8.51 %.LAURIL SULFATO SODICO 0.85%.FOSFATO DISODICO 0.72%. ESFERAS DE AZUCAR 44.20%.HIDROXIPROPIL METIL CELULOSA 5.42%.HIDROXIDO DE SODIO 0.16%.COPOLIMERO DE ACIDO METACRILICO TIPO C EN DISPERSION(AUDRGIT L 30D 14.20%. TRIETIL CITRATO 1.77%.DIOXIDO DE TITANIO (ANATASE)1.28%.AGUA PURIFICADA CSP,mg,20,SIN DATO,CAPSULA DURA,LABORATORIO LAFRANCOL S.A.S,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
3323,FLEXURE MSM,PROCAPS S.A.,INVIMA 2017M-0006235-R1,08/15/2006,11/07/2022,Vigente,19963295,2,15,CAJA X 15 SOBRES POLIESTER IMPRESO -ALUMINIO- POLIETILENO X 8 GRAMOS CADA UNO,Activo,02/06/2007,N/A,No,U,M01AX98,GLUCOSAMINA SULFATO. CONDROITINA SULFATO Y METILSULFONILMETANO,ORAL,A,METILSULFONILMETANO,mg,2400,SOBRE CON 8 G DE POLVO PARA RECONSTITUIR A SOLUCIÓN ORAL,POLVO PARA RECONSTITUIR A SOLUCION ORAL,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
3324,GAVISCON ® LIQUIDO SUSPESION ORAL,RB (HEALTH) COLOMBIA S.A.S.,INVIMA 2010M-0010777,05/03/2010,05/13/2020,Vigente,20010354,5,600,FRASCO DE VIDRIO AMBAR CON TAPA EN PP POR 600,Activo,11/04/2009,N/A,No,ml,A02AH99,ANTIACIDOS CON BICARBONATO DE SODIO,ORAL,B,CARBONATO DE CALCIO,% (W/V),1.6,POR CADA 100 ML DE SUSPENSIÓN,SUSPENSION ORAL,RECKITT BENCKISER HEALTHCARE INTERNATIONAL LIMITED,FABRICANTE,IMPORTAR Y VENDER
3325,STOPEN 0.5% GEL,GRUNENTHAL COLOMBIANA S.A.,INVIMA 2020M-013045-R3,01/01/1999,04/23/2025,Vigente,39734,7,1,MUESTRA MÉDICA - CAJA PLEGADIZA CON 1 TUBO COLAPSIBLE DE ALUMINIO POR 10 G,Activo,07/25/2016,N/A,Si,U,M02AA07,PIROXICAM,TOPICA (EXTERNA),D,PIROXICAM,g,0.5,100 G.,GEL TOPICO,EUROFARMA COLOMBIA S.A.S,FABRICANTE,FABRICAR Y VENDER
3326,IBUFLASH® MIGRAN,TECNOQUIMICAS S.A.,INVIMA 2015M-0015848,04/30/2015,07/02/2020,Vigente,20068196,37,2,MUESTRA MÉDICA: CAJA PLEGADIZA POR 2 CÁPSULAS BLANDAS. EN BLISTER ALUMINIO - PVC/PVDC TRANSPARENTE POR 2 CÁPSULAS BLANDAS EN CADA BLISTER.,Activo,04/27/2015,N/A,Si,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,IBUPROFENO,mg,400,CAPSULA BLANDA,CAPSULA BLANDA,TECNOQUIMICAS S.A. (PLANTA JAMUNDI),FABRICANTE,FABRICAR Y VENDER
3327,OFTIPAT® -OLOPATADINA 0.2 % SOLUCION OFTALMICA,A.H. ROBINS S.A.S.,INVIMA 2016M-0011343-R1,09/16/2010,03/29/2021,Vigente,20016897,1,2.5,FRASCO GOTERO PEBD POR 2.5ML,Activo,05/18/2010,N/A,No,ml,S01GX09,OLOPATADINA,OFTÁLMICA,C,OLOPATADINA CLORHIDRATO 2.22MG EQUIVALENTES A OLOPATADINA BASE,mg,2,1ML,SOLUCION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER
3328,MICARDIS AMLO® 80MG/5MG,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,INVIMA 2015M-0011094-R1,07/19/2010,08/18/2020,Vigente,20017107,11,28,USO INSTITUCIONAL: CAJA POR 28 TABLETAS EN BLISTER ALU/ALU,Inactivo,03/16/2015,03/24/2017,No,U,C09DB04,TELMISARTAN Y AMLODIPINO,ORAL,A,TELMISARTAN,mg,80,TABLETA,TABLETA,BOEHRINGER INGELHEIM S. A.,IMPORTADOR,IMPORTAR Y VENDER
3329,ILTUX® 20 MG,FARMACÉUTICA PARAGUAYA S.A.,INVIMA 2016M-0011802-R1,01/24/2011,08/22/2021,Vigente,20023735,1,3,CAJA POR 3 COMPRIMIDOS RECUBIERTOS EN BLISTER DE ALUMINIO/ALUMINIO,Activo,11/25/2010,N/A,No,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,OLMESARTAN MEDOXOMIL,mg,20,COMPRIMIDO RECUBIERTO,TABLETA RECUBIERTA,TECNOFARMA COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
3330,NEOLYTE ® SALES DE REHIDRACION ORAL,BCN MEDICAL S.A.,INVIMA 2019M-0013983-R1,01/31/2013,12/18/2024,Vigente,20045823,38,30,CAJA POR 30 SACHETS EN (PET/ALU/PE) CON 20.681G C/U. SABOR CEREZA,Activo,02/19/2016,N/A,No,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,E,CLORURO DE SODIO,g,2.6,SACHET,POLVO PARA RECONSTITUIR A SOLUCION ORAL,BCN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
3331,LEVOFLOXACINO 500 MG TABLETAS RECUBIERTAS,LABORATORIOS LA SANTÉ S.A.,INVIMA 2019M-0018740,02/01/2019,02/27/2024,Vigente,20137172,6,42,CAJA PLEGADIZA POR 42 TABLETAS RECUBIERTAS. BLISTER PVC/PVDC TRANSLUCIDO INCOLORO / ALUMINIO,Activo,12/06/2018,N/A,No,U,J01MA12,LEVOFLOXACINA,ORAL,A,LEVOFLOXACINO HEMIHIDRATO 512.46 MG EQUIVALENTES A LEVOFLOXACINO BASE,mg,500,TABLETAS RECUBIERTAS,TABLETA RECUBIERTA,LABORATORIOS LA SANTÉ S.A.,FABRICANTE,FABRICAR Y VENDER
3332,CANDESAM® 16 MG TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2019M-0019181,08/05/2019,08/22/2024,Vigente,20159187,2,5,MUESTRA MEDICA : CAJA DE CARTON X 5 TABLETAS EN BLISTER PVC/PE/PVDC INCOLORO MAS ALUMINIO X 5,Activo,04/10/2019,N/A,Si,U,C09CA06,CANDESARTAN,ORAL,A,CANDESARTAN CILEXETILO,mg,16,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
3333,LEVOTIROXINA SODICA 100 MCG,PROCAPS S.A,INVIMA 2018M-0007334-R1,09/21/2007,09/25/2023,Vigente,19974623,3,100,CAJA POR 100 TABLETAS EN BLISTER ALUMINIO/ALUMINIO. POR 10 TABLETAS CADA BLISTER,Activo,07/11/2007,N/A,No,U,H03AA01,LEVOTIROXINA DE SODIO,ORAL,A,LEVOTIROXINA SÓDICA,mcg,100,TABLETA,TABLETA,PROCAPS S.A,FABRICANTE,FABRICAR Y VENDER
3334,HIDRAPLUS® 30 MEQ,TECNOQUIMICAS S.A.,INVIMA 2019M-0006812-R1,02/27/2007,11/19/2024,Vigente,19968694,8,1,CAJA PLEGADIZA CON 5 SACHET POR 100ML CADA UNO SABOR UVA,Activo,07/30/2007,N/A,No,U,A07CA99,ELECTROLITOS CON CARBOHIDRATOS REHIDRATACION ORAL,ORAL,A,CLORURO DE POTASIO,mg,89.5,100 ML.,SOLUCION ORAL,TECNOFAR TQ S.A.S,FABRICANTE,FABRICAR Y VENDER
3335,ORVIMOX®,MED LINE COLOMBIA S.A.S.,INVIMA 2015M-0016316,09/24/2015,10/13/2020,Vigente,20081161,2,20,CAJA PLEGADIZA X 20 CAPSULAS EN BLISTER PVC TRANSPARENTE/ ALUMINIO.,Activo,04/01/2015,N/A,No,U,J01CA04,AMOXICILINA,ORAL,A,AMOXICILINA TRIHIDRATO COMPACTADA EQUIVALENTE A AMOXICILINA BASE,mg,500,CAPSULA,CAPSULA DURA,SYNTOFARMA S.A.,FABRICANTE,FABRICAR Y VENDER
3336,CEFOTAXIMA 1G,VITALIS S.A. C.I.,INVIMA 2017M-004298-R2,01/01/1999,02/24/2022,Vigente,19851,2,2,CAJA POR 2 FRASCOS AMPOLLA X 1 GRAMO CADA UNO.,Inactivo,11/10/2006,01/19/2017,No,g,J01DD01,CEFOTAXIMA,INTRAMUSCULAR,A,CEFOTAXIMA SODICA ESTERIL 1.05 G EQUIVALENTE A CEFOTAXIMA BASE,g,1,FRASCO VIAL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE,VITALIS S.A.C.I PLANTA 6,FABRICANTE,FABRICAR Y VENDER
3337,EFEXOR® XR 75 MG CÁPSULAS DE LIBERACIÓN PROLONGADA,PFIZER S.A.S.,INVIMA 2019M-012991-R2,05/20/1999,08/22/2024,Vigente,227311,41,28,MUESTRA MEDICA: CAJA POR 28 CAPSULAS EN BLISTER PVC/PE/ACLAR/ALUMINIO,Inactivo,10/09/2012,07/11/2019,Si,U,N06AX16,VENLAFAXINA,ORAL,A,VENLAFAXINA CLORHIDRATO EQUIVALENTE A VENLAFAXINA BASE,mg,75,CAPSULA DE LIBERACIÓN PROLONGADA,CAPSULA DE LIBERACION PROLONGADA,PFIZER IRELAND PHARMACEUTICALS,FABRICANTE,IMPORTAR Y VENDER
3338,CANCIDAS 50 MG,MERCK SHARP & DOHME CORP,INVIMA 2019M-0001002-R2,01/24/2002,08/01/2024,Vigente,19926495,2,1,MUESTRA MEDICA: CAJA X FRASCO VIAL DE VIDRIO CON LIOFILIZADO . FRASCO INCOLORO TIPO I DE 10 ML .,Inactivo,01/31/2007,06/07/2012,Si,U,J02AX04,CASPOFUNGIN,INTRAVENOSA,A,ACETATO DE CASPOFUNGINA EQUIVALENTE A CASPOFUNGINA LIBRE ANHIDRA,mg,50,FRASCO VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,MERCK SHARP & DOHME COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
3339,XULTOPHY® SOLUCION PARA INYECCIÓN,NOVO NORDISK A/S (LIBERADOR DE PT),INVIMA 2017M-0017779,07/31/2017,04/01/2025,Vigente,20090556,2,3,CAJA POR 3 PLUMA PRELLENADAS DESECHABLES QUE INCLUYE CARTUCHO DE VIDRIO TIPO I X 3 ML. EMBOLO DE BROMOBUTILO Y TAPÓN BROMOBUTILO / POLISOPRENO.,Activo,07/28/2017,N/A,No,U,A10AE56,INSULINA DEGLUDEC Y LIRAGLUTIDA,SUBCUTANEA,C,LIRAGLUTIDA,mg,3.6,1 ML DE SOLUCION PARA INYECCIÓN,SOLUCION INYECTABLE,NOVO NORDISK A/S (FABRICANTE DE LA SUSTANCIA ACTIVA),FABRICANTE,IMPORTAR Y VENDER
3340,FISIALGINE ®,INVESTIGACIONES Y DESARROLLO FARMOQUIMICO LTDA (IDEFAR LTDA),INVIMA 2019M-0014734-R1,12/04/2013,05/10/2024,Vigente,20057388,2,60,CAJA X 60 TABLETAS RECUBIERTAS. EN BLÍSTER PVC/PVDC BLANCO / ALUMINIO X 10 TABLETAS RECUBIERTAS CADA UNO.,Activo,05/06/2013,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEÍNA,mg,65,TABLETA,TABLETA CUBIERTA CON PELICULA,COLOMPACK S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
3341,UTROGESTAN 100 MG. CAPSULAS,BESINS HEALTHCARE BENELUX,INVIMA 2010 M-14217 R1,02/26/2000,07/08/2020,Vigente,19906703,7,7,MUESTRA MEDICA: CAJA POR 7 CAPSULAS,Activo,01/26/2007,N/A,Si,U,G03DA04,PROGESTERONA,ORAL,A,PROGESTERONA MICRONIZADA,mg,100,CAPSULA,CAPSULA BLANDA,LABORATORIOS BIOPAS S.A.,IMPORTADOR,IMPORTAR Y VENDER
3342,LOXAN 500 MG,TECNOQUIMICAS S.A.,INVIMA 2017M-012197-R3,01/01/1999,08/23/2022,Vigente,38915,2,6,CAJA POR 6 TABLETAS CUBIERTAS EN FOIL DE ALUMINIO.,Activo,11/10/2006,N/A,No,U,J01MA02,CIPROFLOXACINA,ORAL,A,CIPROFLOXACINA CLORHIDRATO EQUIVALENTE A CIPROFLOXACINA BASE*,mg,500,TABLETA CUBIERTA,TABLETA CUBIERTA CON PELICULA,TECNOQUIMICAS S.A. PLANTA JAMUNDI,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
3343,LUMBAL RELAX® TABLETAS RECUBIERTA,LABORATORIOS PAULY PHARMACEUTICAL S.A.S.,INVIMA 2015M-0016179,08/25/2015,09/14/2020,Vigente,20090473,12,72,CAJA POR 72 TABLETAS RECUBIERTAS EN BLISTER PVC/PVDC INCOLORO MAS PAPEL ALUMINIO,Activo,10/23/2017,N/A,No,U,M03BA53,METOCARBAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,METOCARBAMOL,mg,500,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
3344,HYQVIA 100 MG/ML,BAXALTA COLOMBIA S.A.S,INVIMA 2017M-0017701,05/12/2017,05/30/2022,Vigente,20091369,4,1,CAJA CON VIAL DE VIDRIO TIPO I POR 200 ML DE INMUNOGLOBULINA HUMANA NORMAL AL 10% ACOMPA?ADA DE UN VIAL DE HIALURONIDASA HUMANA RECOMBINANTE DE 10 ML.,Activo,03/28/2017,N/A,No,U,J06BA01,INMUNOGLOBULINAS HUMANA NORMAL,SUBCUTANEA,C,INMUNOGLOBULINA HUMANA NORMAL,mg,100,CADA ML,SOLUCION INYECTABLE,BAXALTA COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
3345,MILPAX SUSPENSION,FARMA DE COLOMBIA S.A.S.,INVIMA 2019M-006932-R2,08/29/1997,01/29/2025,Vigente,24380,7,360,PRESENTACION DE USO INSTITUCIONAL: FRASCO DE POLIETILENO DE ALTA DENSIDAD (PEAD) POR 360ML CON TAPA PLÁSTICA BLANCA DE POLIPROPILENO CON ROSCA Y BANDA DE SEGURIDAD.,Activo,06/16/2015,N/A,No,ml,A02AB10,COMBINACIONES,ORAL,B,BICARBONATO DE SODIO,g,2.67,100ML DE SUSPENSIÓN ORAL,SUSPENSION ORAL,SANOFI - AVENTIS DE COLOMBIA S.A,FABRICANTE,FABRICAR Y VENDER
